emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,emg13,emg14,emg15,emg16,emg17,emg18,emg19,emg20,emg21,emg22,emg23,emg24,emg25,emg26,emg27,emg28,emg29,emg30,emg31
0.04460,-0.00389,0.39411,0.10022,0.30617,0.05519,0.34368,0.03704,0.70997,0.57941,0.01654,0.02955,0.31981,0.07073,0.51938,0.60619,0.00867,0.71520,0.56573,0.43369,0.00351,0.29722,0.00421,0.04623,0.03659,-0.02654,0.00682,0.04561,0.01338,0.06134,0.02886,0.05270
0.02499,0.00590,0.29289,0.05240,0.32151,0.04226,0.74001,0.01956,0.51774,0.67885,0.02411,0.03770,0.26727,-0.00412,0.70008,0.29108,0.04755,0.26006,0.59319,0.50208,0.03422,0.36749,0.04759,0.01530,0.02444,0.02673,0.06776,-0.00147,0.02112,0.01033,0.01873,0.01319
0.07341,0.03349,0.33692,0.02116,0.63546,0.02231,0.54144,0.05620,0.56748,0.71733,-0.01321,0.06786,0.53093,0.02767,0.57003,0.28119,-0.00027,0.41802,0.37210,0.53152,0.01923,0.65191,0.05779,0.01898,0.01999,0.03873,0.03597,-0.01351,0.00766,0.01470,0.03399,0.01535
0.01080,0.01973,0.51782,0.00828,0.56919,0.06562,0.44589,0.02861,0.68248,0.45658,0.05767,0.02523,0.57109,-0.00891,0.58707,0.47117,0.04424,0.69642,0.32422,0.63431,0.04775,0.66556,0.04415,0.01440,0.02952,0.01314,0.02751,0.03485,0.00489,0.06666,0.03493,0.06564
0.04328,0.02098,0.66651,0.02255,0.38555,0.05596,0.39573,0.04834,0.44483,0.58150,0.02313,0.06610,0.55236,0.08219,0.36728,0.39732,-0.01083,0.67414,0.48417,0.57813,0.04053,0.34875,0.00127,-0.00559,-0.01724,0.04392,0.04849,0.08211,0.05488,0.02571,0.03233,0.04920
0.03435,0.00582,0.38503,0.00748,0.36269,0.05626,0.69235,0.01620,0.33824,0.43422,0.02922,0.03985,0.63128,0.00539,0.38518,0.52724,0.03400,0.42383,0.48212,0.62884,0.05598,0.70605,0.03401,0.05034,0.03635,0.04629,-0.00830,-0.00957,0.04222,0.00570,0.01167,0.05534
0.04959,0.04778,0.71623,0.04043,0.49687,0.04873,0.61361,0.01786,0.69625,0.53859,0.03368,0.02065,0.29756,0.03029,0.48588,0.67964,-0.00695,0.40429,0.69886,0.26701,-0.00869,0.56952,0.02079,0.04959,0.04459,0.00553,-0.00906,-0.02564,0.04252,0.02985,-0.00861,0.03442
-0.01279,0.04217,0.73539,0.01484,0.55234,0.01500,0.46420,0.02975,0.65292,0.54462,0.00712,0.02641,0.41531,0.00888,0.57691,0.34831,0.00449,0.52819,0.35130,0.41153,0.00277,0.30877,0.00682,0.05273,0.03847,0.04528,0.07549,0.01444,0.02722,0.04695,0.02767,0.02568
0.02099,0.04068,0.29070,0.03674,0.48279,0.03933,0.66409,0.00643,0.62268,0.49641,-0.03380,0.02548,0.53049,0.03109,0.38418,0.56154,0.01129,0.42079,0.58410,0.63333,0.02294,0.28956,0.09096,0.03810,0.04822,0.03440,0.03531,0.03294,0.07815,0.01620,-0.01134,0.04905
0.03459,0.01260,0.73326,0.03548,0.68522,0.04985,0.42742,0.09636,0.60001,0.64875,-0.01079,0.04360,0.28983,0.03402,0.40048,0.32746,0.01779,0.71450,0.61870,0.57030,0.01695,0.27373,0.03198,0.05448,0.02961,0.01084,0.01666,0.04630,-0.00009,0.02905,0.03958,0.07406
0.04594,0.06119,0.74581,-0.00677,0.69774,0.07174,0.34315,0.05323,0.49010,0.65644,0.04306,0.02129,0.29594,0.04521,0.68812,0.63688,0.02872,0.60380,0.43353,0.27061,0.03337,0.42704,0.05096,0.03745,0.04426,0.01572,0.00771,0.02390,0.03267,0.05743,0.03812,0.03935
0.03591,0.02609,0.33137,0.00841,0.33854,0.03907,0.49817,0.05428,0.65206,0.39995,0.03636,0.07642,0.53923,0.01524,0.62016,0.53337,0.05655,0.67261,0.69904,0.33098,0.02198,0.59620,0.02032,0.03374,0.00499,0.05555,0.02150,0.06263,0.01429,0.04825,0.04385,0.04018
0.03254,0.00177,0.29927,0.01327,0.29149,0.01483,0.39048,-0.01283,0.25605,0.40671,0.01942,-0.00585,0.35751,0.02195,0.33342,0.32197,-0.00310,0.50120,0.67494,0.37508,0.00968,0.46351,0.06895,0.02755,0.03554,0.02189,0.05380,-0.00563,0.04513,0.02096,0.06245,0.05549
0.03784,0.06036,0.44987,-0.00393,0.30766,0.03258,0.52282,0.04130,0.55416,0.69601,0.01013,0.04492,0.74286,-0.00411,0.54327,0.51694,-0.00430,0.38606,0.43596,0.62945,0.02580,0.49361,0.05055,0.05194,0.04757,0.06305,-0.00748,0.03240,0.03678,0.04570,0.04339,0.03948
0.02720,-0.00258,0.74382,0.04706,0.60568,0.05256,0.75318,0.04902,0.43091,0.45139,0.01126,0.00277,0.74303,0.02233,0.45080,0.57610,0.03721,0.43734,0.63640,0.71028,-0.01007,0.32734,0.04479,0.06319,0.07476,0.03359,0.02236,0.02554,0.06234,0.06521,0.04129,0.03999
0.02756,0.00502,0.52713,0.01345,0.34310,0.02726,0.56263,0.01380,0.62288,0.41898,0.04309,0.01694,0.73287,0.06228,0.49375,0.41270,0.05233,0.63770,0.19334,0.51705,0.01986,0.34968,0.05520,0.03048,0.06003,0.01159,0.04506,0.00858,0.01376,0.03734,0.02669,0.02857
0.03613,0.06637,0.42440,0.04547,0.49830,0.00211,0.38493,0.02773,0.39994,0.45307,0.06687,0.01551,0.43636,0.04415,0.66095,0.54597,0.01205,0.56761,0.73196,0.34243,0.00248,0.34306,0.02436,0.04061,-0.00172,0.03923,0.01317,0.05448,0.02206,0.03359,0.02851,0.04314
0.05136,0.01846,0.39332,0.04069,0.54682,0.05443,0.37812,0.01578,0.44332,0.73989,0.01596,0.03114,0.47281,0.02442,0.45685,0.30807,0.02819,0.27794,0.40553,0.63310,0.02497,0.59900,-0.00464,-0.00186,0.02914,0.05581,0.04339,0.05899,0.05730,0.02616,0.06024,0.02052
0.05228,0.06144,0.57225,0.02532,0.34141,0.02550,0.63793,0.06921,0.24937,0.73113,0.00094,0.04360,0.67330,0.03612,0.50208,0.29316,0.00989,0.72344,0.60451,0.63435,0.02897,0.63142,0.02121,0.03541,0.02823,0.00630,0.02928,0.03474,0.00798,-0.01491,0.05416,0.02599
0.02700,0.02295,0.67586,0.01996,0.67748,0.00106,0.31785,0.01675,0.53815,0.28112,-0.00947,0.01505,0.27677,-0.03183,0.37120,0.34302,0.00392,0.66145,0.36583,0.39298,0.07306,0.39705,0.05707,0.01324,0.05348,0.03689,0.04258,0.01798,-0.01084,0.02629,0.03417,0.00840
0.03507,0.01310,0.27156,0.00558,0.27962,0.06265,0.30974,0.01952,0.57415,0.57127,0.03766,0.03037,0.41929,0.02949,0.38024,0.26122,0.03117,0.61177,0.41603,0.49101,0.02130,0.61009,-0.00099,0.02623,0.01432,0.03609,-0.01232,-0.00332,0.04044,0.03457,0.02280,0.04976
0.02604,0.03125,0.52814,0.02828,0.68761,0.04416,0.38087,0.04006,0.72791,0.37353,0.04071,-0.00960,0.69864,0.02365,0.46189,0.61682,0.05917,0.47577,0.66256,0.57656,0.03729,0.48136,0.03256,0.01976,-0.01098,0.02151,0.01111,0.06288,0.03012,0.00292,0.04931,0.00713
0.01940,0.06362,0.70666,0.00798,0.53479,0.02917,0.34906,0.01384,0.59690,0.72738,0.03113,0.01273,0.32423,0.04938,0.52624,0.40442,0.00421,0.43390,0.75976,0.61120,0.00401,0.36852,0.01506,0.05733,0.04224,0.03723,0.04376,0.03867,0.01720,0.01319,0.01794,0.03871
-0.00068,0.01586,0.72611,0.04264,0.71586,0.00565,0.74574,0.05797,0.62448,0.44172,-0.00540,0.05905,0.42534,0.03748,0.33708,0.42200,0.04010,0.44663,0.43228,0.37171,0.00699,0.41427,0.02802,0.06134,0.00548,0.00309,0.02495,-0.01661,0.00300,0.04886,-0.02006,0.03115
0.01865,0.03134,0.56876,0.02065,0.75008,0.03065,0.47773,0.02336,0.43360,0.53817,0.04326,0.07003,0.59139,0.02637,0.44380,0.34911,-0.01208,0.52811,0.35023,0.22246,0.01556,0.40200,0.01471,0.04410,0.02396,0.03052,0.03636,0.01001,0.00437,0.03540,0.01460,0.00849
-0.00193,0.04516,0.54906,0.05404,0.55500,0.06452,0.74316,0.02496,0.43017,0.53918,0.04053,0.03383,0.64281,0.04009,0.44880,0.71751,0.04645,0.45485,0.55580,0.60861,0.01444,0.69694,0.03782,0.02631,0.03796,0.00144,0.02166,0.04266,0.06672,0.01738,0.03540,0.04316
0.00945,0.07874,0.41045,0.04087,0.32369,0.00565,0.46297,0.06828,0.27908,0.72339,0.04375,0.02093,0.42326,0.00593,0.68225,0.58127,0.02930,0.69864,0.33528,0.65993,0.02189,0.27957,0.05412,0.00591,0.01832,-0.00409,0.03098,0.08733,0.06193,0.02391,0.00163,0.05150
0.01383,0.01920,0.73656,0.04904,0.69390,-0.00851,0.35438,0.05021,0.66752,0.55816,0.05798,0.04691,0.63910,0.01024,0.37896,0.33186,0.03076,0.38647,0.42224,0.65694,0.03577,0.37479,0.01670,0.01077,0.02833,0.04574,0.04188,0.03605,0.03198,0.03058,0.01280,-0.00544
0.02485,0.04035,0.47178,0.06072,0.56586,0.03967,0.53783,0.04990,0.36136,0.25642,0.03026,0.00946,0.50784,0.00943,0.45795,0.25914,0.03860,0.53674,0.77114,0.54493,0.02227,0.66492,0.01910,0.00873,0.04707,0.03092,0.03204,0.04171,0.01482,0.03527,0.08770,0.00651
0.01986,0.01839,0.62117,0.02607,0.61856,0.07040,0.49405,0.05842,0.57549,0.23357,0.05184,0.05580,0.54233,0.05641,0.69585,0.31066,0.04252,0.26375,0.31324,0.35616,0.06336,0.41568,0.01049,0.00989,0.02173,0.04786,-0.00688,0.03189,0.05708,0.00346,0.02856,0.04889
-0.00392,0.01352,0.27787,0.02736,0.50209,0.04828,0.44525,0.00264,0.56101,0.40576,0.03061,0.03178,0.31646,0.03727,0.76386,0.63195,-0.00667,0.54985,0.50114,0.74935,0.04146,0.66590,0.04068,0.07820,0.02034,0.00017,0.04400,0.02246,0.03084,0.01075,0.06036,0.10050
0.03409,0.01432,0.40269,0.04844,0.32246,0.02703,0.54585,-0.00369,0.29763,0.31276,0.01594,0.04108,0.43362,0.01507,0.58189,0.49060,0.01626,0.70405,0.30231,0.40492,0.00230,0.30976,0.04375,-0.01347,0.01574,0.03723,0.01246,0.05439,0.01556,0.05021,-0.00901,0.07440
0.00532,0.07988,0.60105,0.01834,0.45397,-0.00406,0.41442,0.04059,0.51247,0.65452,0.03033,0.01558,0.63320,0.02438,0.28320,0.43400,0.01334,0.46934,0.30732,0.77646,0.00270,0.44320,0.05245,0.04476,0.04660,0.02864,0.02963,0.01064,0.06116,-0.01760,0.01116,0.02236
0.02423,-0.00065,0.35713,0.03680,0.22752,0.02495,0.24727,0.01971,0.30617,0.31323,0.05285,0.05259,0.37735,0.05108,0.54815,0.28181,0.03788,0.34253,0.34871,0.42196,0.01648,0.66076,0.02883,0.02248,-0.00350,0.02663,0.02578,0.03640,0.02372,0.00345,0.03669,0.02188
0.01685,-0.01909,0.26925,-0.00747,0.65899,0.02101,0.39561,0.04822,0.67055,0.28221,0.06015,0.05043,0.31773,0.03123,0.47644,0.67113,0.03993,0.52634,0.63203,0.50646,0.02256,0.45535,0.05833,0.02349,-0.00303,0.07263,0.01238,0.04367,0.03225,0.00476,0.03813,0.03413
-0.01429,0.01237,0.59317,0.05628,0.28778,0.03497,0.70442,0.01896,0.56055,0.67080,0.01908,0.02418,0.42494,0.05185,0.38224,0.75539,0.01841,0.73103,0.44355,0.75257,0.02608,0.51703,0.00327,0.01088,0.02459,0.04526,0.05245,0.05512,0.04430,0.03280,0.01248,0.03945
0.04358,0.02520,0.70887,0.01580,0.32424,0.03834,0.39451,0.01242,0.36026,0.41355,0.04993,0.06025,0.65667,0.02081,0.37198,0.51535,0.03580,0.32342,0.71047,0.38448,0.00297,0.39717,0.03548,0.01704,0.04703,0.01948,0.03042,-0.00704,0.03162,0.04750,0.05432,0.02098
0.05716,0.02312,0.30533,0.02304,0.50756,0.01032,0.70885,0.02027,0.60861,0.64859,-0.01615,0.04094,0.42266,0.02136,0.58828,0.29186,0.00221,0.63935,0.43588,0.71667,0.02238,0.58221,-0.00455,0.00972,0.00650,0.02224,0.05094,0.01730,0.02916,0.06304,0.05067,0.03284
-0.01605,0.04910,0.55513,-0.00622,0.29947,0.00915,0.32487,0.01870,0.72280,0.68461,0.03565,0.06257,0.53181,0.05850,0.60479,0.30341,-0.00810,0.69062,0.33236,0.38585,0.02796,0.64316,0.05138,0.03257,-0.00305,0.00621,0.01740,0.01623,0.03812,0.01931,0.00005,0.02503
0.06037,0.02815,0.40152,0.05139,0.35052,0.01883,0.68372,0.04951,0.70870,0.75667,0.01088,0.02620,0.63338,0.02841,0.72890,0.75326,0.01342,0.69731,0.41730,0.26754,0.00889,0.26254,0.05054,0.01365,0.03525,0.02061,0.03680,0.02566,0.04368,0.07386,0.02713,0.03952
0.02642,0.00247,0.33172,0.03438,0.46218,0.38053,0.46508,0.00602,0.60343,0.60790,0.06625,0.02294,0.27640,0.03190,0.76962,0.51819,0.02435,0.28314,0.65903,0.51516,-0.00173,0.61176,0.04265,0.03237,0.05785,-0.00329,0.03721,0.02480,0.04436,0.03682,0.04163,0.06364
0.00277,0.00089,0.35160,0.03129,0.30695,0.25205,0.72321,0.03577,0.58628,0.66209,0.03274,0.01853,0.43022,0.01594,0.57631,0.37458,-0.00116,0.44573,0.57680,0.60153,0.01599,0.31680,0.01702,0.05889,0.02571,0.01194,0.01902,0.03102,0.01251,0.01919,-0.02724,0.03527
0.03976,0.01830,0.59444,0.05982,0.67636,0.72957,0.63588,0.03068,0.27661,0.52748,0.01550,0.04488,0.62392,0.03162,0.34541,0.36943,0.01341,0.56777,0.26976,0.71972,0.02330,0.62728,0.05203,0.04682,0.03336,0.07592,-0.00039,0.01864,0.00964,0.05341,0.03439,0.03813
0.06664,0.05694,0.33650,0.03103,0.51842,0.49717,0.72361,0.04530,0.74573,0.54753,0.00738,0.00686,0.35352,0.03412,0.50869,0.24342,-0.00848,0.38649,0.34109,0.61691,0.01820,0.55631,0.01913,0.05312,0.04632,0.05077,0.05572,0.03205,0.04574,0.02451,0.05491,0.02171
0.02011,0.00439,0.34755,0.06950,0.74385,0.60994,0.38224,0.02666,0.27629,0.73286,0.01360,-0.00016,0.22284,0.01285,0.26384,0.59701,0.07040,0.27609,0.42794,0.25722,0.03367,0.65331,0.02832,0.04071,0.05665,0.05811,0.03022,0.00882,-0.01777,0.00913,0.02972,0.02419
0.07818,0.02929,0.26979,0.05739,0.32664,0.49939,0.25711,0.02733,0.48047,0.31903,0.02910,0.01822,0.59652,0.01296,0.50205,0.38268,0.00230,0.29637,0.47176,0.50902,0.04240,0.44609,0.05803,0.01248,-0.00223,0.03251,-0.01414,0.06275,0.01814,0.03617,0.05605,0.04203
0.03359,0.02038,0.45315,0.02306,0.42590,0.69364,0.40128,0.00397,0.26696,0.67044,0.03587,0.03915,0.30527,0.02408,0.38246,0.58030,0.02582,0.44281,0.31168,0.30173,0.02281,0.54006,0.00987,0.07939,0.03303,-0.00713,-0.01363,0.06977,0.03003,0.03235,0.01024,0.02943
0.04396,0.04421,0.29366,0.02808,0.43420,0.43853,0.54588,0.03987,0.59886,0.53477,0.05327,0.01711,0.59325,0.05054,0.47902,0.71516,0.05715,0.68372,0.34572,0.61900,0.03320,0.52832,0.03886,0.02487,-0.00168,0.03574,0.02381,0.00597,0.01296,0.00644,0.04200,0.00961
-0.00647,0.02338,0.28041,0.01363,0.65682,0.63172,0.44435,0.01128,0.65802,0.53895,0.00080,-0.00459,0.41733,0.01726,0.39446,0.57172,0.05214,0.33226,0.57874,0.56087,0.02920,0.54845,0.00599,0.03996,0.03369,0.02413,0.02119,0.03194,0.03742,0.02468,0.01006,0.00592
0.04943,0.04815,0.22911,0.04100,0.51781,0.39689,0.62241,0.03520,0.31525,0.52955,0.01021,0.02061,0.33379,0.00729,0.65477,0.52793,-0.01363,0.73068,0.73272,0.32463,0.01704,0.54325,0.03464,0.04611,0.00172,0.04599,0.00261,0.00947,0.04452,0.01181,0.01048,0.02120
0.06698,0.04714,0.67559,0.04139,0.43491,0.73842,0.30760,0.01599,0.34935,0.41517,0.02881,0.01283,0.58079,-0.01282,0.52363,0.66498,0.04614,0.45415,0.42513,0.62368,0.01765,0.41190,0.00593,0.01912,0.01252,0.02319,0.02145,-0.00285,0.04921,-0.00974,-0.00621,0.04820
0.03561,-0.02472,0.62140,0.03789,0.45812,0.68738,0.52446,0.03994,0.29885,0.70546,0.03780,-0.00235,0.31366,0.03078,0.50500,0.29248,0.03215,0.35719,0.29089,0.51794,0.05392,0.29363,0.01097,0.01798,0.04701,0.03200,0.01773,0.02124,0.03091,-0.00609,0.02203,0.02920
0.02033,0.07241,0.31277,0.02532,0.58748,0.70805,0.73265,0.02809,0.61560,0.58724,0.02561,0.01229,0.58466,0.03977,0.36441,0.68186,0.02443,0.43920,0.36115,0.71565,0.02615,0.58920,0.04537,0.03536,0.03165,0.01544,0.03839,0.04195,0.03557,0.03450,0.01769,0.03884
0.04324,0.01028,0.31750,0.02031,0.75033,0.32186,0.72395,0.06042,0.57226,0.27659,0.02723,0.03904,0.66351,0.05073,0.63065,0.38478,0.03324,0.30847,0.70520,0.39336,0.02409,0.63753,0.02403,0.03932,0.05342,0.06470,0.02860,0.04820,0.03164,0.01186,0.05080,0.03193
0.03635,0.05919,0.32070,0.01584,0.70614,0.55776,0.49303,0.04444,0.29099,0.28839,0.03507,0.03216,0.47934,0.01651,0.45526,0.28894,0.04454,0.36886,0.53247,0.57435,0.05865,0.71771,0.07261,0.04671,0.01180,0.01393,0.05866,0.00034,0.05469,0.03119,0.08264,0.07345
0.05738,-0.04431,0.47553,0.01179,0.26102,0.46928,0.49844,0.06602,0.29260,0.71548,0.01129,0.04722,0.29602,0.03787,0.27866,0.33573,0.01411,0.39636,0.71563,0.70451,0.04257,0.75744,0.06997,0.01040,0.03121,0.01672,0.06153,0.00997,0.01931,0.03180,0.02456,-0.00828
0.06072,-0.00185,0.50332,0.05502,0.61037,0.50431,0.56581,0.03868,0.31158,0.41932,0.02277,0.02313,0.56729,0.01477,0.52267,0.59186,0.00737,0.60053,0.57187,0.70411,0.02344,0.45527,-0.03424,0.03335,0.03917,0.02245,0.04823,0.00272,0.04042,0.05366,-0.00274,0.02529
0.03651,0.01664,0.51922,0.04405,0.40430,0.43751,0.37058,0.03783,0.72062,0.44808,0.05404,0.04349,0.63874,0.01726,0.59034,0.53208,0.04676,0.62081,0.67791,0.44473,-0.01251,0.43859,0.00188,0.00369,0.03872,0.03465,0.01223,0.02069,0.01823,0.01444,-0.02405,0.00621
0.01588,0.03235,0.41164,0.05028,0.53923,0.58509,0.64584,0.01906,0.66117,0.74547,0.01023,0.04018,0.28322,0.00890,0.31787,0.38206,0.05399,0.41410,0.35114,0.71472,0.03210,0.54553,0.01357,0.04085,0.04070,0.04186,0.05484,0.05202,0.08433,0.05010,0.02779,-0.00814
0.04418,0.03472,0.68645,0.01314,0.62988,0.58765,0.36615,0.03435,0.67806,0.67713,0.02594,0.00148,0.37813,0.05168,0.28425,0.45377,0.02079,0.26427,0.52981,0.47593,0.00732,0.60827,0.03084,0.01929,0.03288,0.03293,0.04076,0.00224,0.04545,0.06183,0.01264,-0.00196
0.02938,0.04654,0.46335,0.04706,0.46392,0.58665,0.64760,0.06156,0.53671,0.61681,-0.01114,0.03564,0.70456,0.01459,0.24721,0.40823,0.05718,0.33353,0.50220,0.47528,0.03172,0.28540,0.02086,0.03340,0.03276,0.02062,0.03440,0.00566,0.00930,0.01070,0.06007,0.01768
0.01091,0.04085,0.51236,0.01475,0.69090,0.27656,0.45850,0.02241,0.34427,0.57299,0.01700,0.00146,0.60896,0.06057,0.50148,0.43140,0.05642,0.60581,0.62267,0.58119,-0.00810,0.47542,0.07771,0.02166,0.02025,0.00881,0.03822,0.00481,0.01870,0.00642,0.07569,0.02582
0.04069,0.02860,0.35382,0.02144,0.37313,0.35133,0.32314,0.04095,0.48765,0.65708,0.00428,0.05648,0.25884,0.00562,0.39417,0.56196,-0.00074,0.50483,0.50532,0.48515,0.02863,0.58384,0.02655,0.08376,0.01904,0.03808,0.02209,0.01361,0.03189,0.02877,0.06483,0.01909
-0.01091,0.03495,0.70966,0.01504,0.64259,0.71486,0.49421,0.02695,0.67706,0.36089,0.05811,0.06277,0.29649,0.02408,0.40211,0.43403,0.00162,0.32995,0.59248,0.33324,0.00952,0.70675,0.07878,-0.00893,0.05067,0.01879,0.01333,0.00472,0.02792,0.02210,0.00916,0.01033
-0.00289,0.01721,0.61182,0.04336,0.68989,0.37491,0.46606,0.02519,0.36481,0.61757,0.03080,0.03785,0.22480,0.07900,0.53716,0.56623,0.01954,0.44204,0.62779,0.70229,0.00854,0.51634,0.06580,0.01253,0.05821,0.00055,0.04096,0.06412,0.00579,0.04474,0.03615,0.04288
0.02862,0.01979,0.70134,0.02478,0.66059,0.60894,0.54814,0.05076,0.45713,0.74500,0.01214,0.00298,0.54364,0.03332,0.47889,0.37965,0.05633,0.50534,0.31333,0.60387,0.00886,0.54282,-0.00960,0.00573,0.05069,0.03067,0.04070,0.04206,0.00379,0.01550,0.01478,0.00956
0.02682,-0.00239,0.32313,0.02065,0.32671,0.33521,0.62836,0.03361,0.32202,0.42657,0.01345,0.05459,0.30628,0.02155,0.70338,0.43109,-0.01026,0.72734,0.71216,0.64635,0.06946,0.75371,0.06490,0.05658,0.01327,0.03253,0.05598,0.04542,0.00899,0.01296,0.03877,-0.00135
0.00613,0.06931,0.49057,0.02739,0.73417,0.55705,0.27530,0.06676,0.68968,0.60061,0.04254,0.01851,0.61240,0.00493,0.34449,0.26672,0.04026,0.40941,0.59899,0.54737,0.05284,0.72405,0.06460,-0.00811,0.06157,0.00671,0.05644,0.01240,0.03884,0.02662,0.06876,0.00211
0.01852,0.04621,0.40305,0.02277,0.24412,0.72896,0.65662,0.01066,0.53881,0.67743,0.02701,0.04140,0.60429,0.04798,0.49730,0.40543,0.05224,0.65276,0.31289,0.57272,0.00060,0.37600,0.00107,0.08780,0.00910,0.03944,0.03057,0.04898,0.03350,0.02046,0.04591,0.07752
-0.02325,0.03307,0.52210,0.04757,0.40544,0.66140,0.30476,0.00271,0.27034,0.74793,0.01581,0.05644,0.71990,0.00296,0.25687,0.40735,0.02572,0.65356,0.51423,0.28346,0.02428,0.61941,0.04218,0.02648,0.03726,0.00848,0.04844,0.03563,0.03464,0.00041,0.06073,0.03140
0.02433,0.00772,0.21995,0.02871,0.70359,0.46807,0.46502,0.05802,0.44141,0.63176,0.00951,0.00716,0.30669,0.00746,0.71115,0.32516,0.02943,0.46345,0.26805,0.47550,0.04860,0.69444,0.04807,0.05334,0.01592,0.01571,0.05076,0.02368,0.08341,0.00780,0.04934,0.04528
0.04544,0.02965,0.73640,0.03066,0.46242,0.41541,0.71313,0.03161,0.53384,0.25971,0.01875,0.02137,0.28224,0.01804,0.36337,0.40463,0.00161,0.49765,0.39482,0.66502,0.02320,0.40093,0.04750,0.04374,0.02188,-0.00519,-0.00205,0.01047,0.01183,0.00468,0.03316,0.04792
0.04394,0.02014,0.39576,0.04180,0.45422,0.69248,0.31441,-0.01731,0.50660,0.69735,0.01270,0.02884,0.51115,0.04785,0.33350,0.44191,0.03282,0.62860,0.65498,0.45295,0.00447,0.75477,0.02289,-0.01941,0.04473,0.01669,0.02560,0.03819,0.03985,0.01574,0.02428,0.03701
0.00974,0.03770,0.56395,-0.02618,0.65396,0.26092,0.70985,0.00294,0.41760,0.41068,-0.01301,0.01865,0.40552,0.00627,0.69167,0.45818,0.02028,0.29504,0.32544,0.55973,0.05649,0.32450,0.06523,0.00779,0.06012,0.07116,0.06475,0.03693,0.04185,0.02501,0.05574,-0.00736
0.02811,0.03962,0.73656,0.01472,0.44141,0.60831,0.74230,0.02287,0.61379,0.52871,0.03141,0.05410,0.58744,0.08083,0.37004,0.61175,0.08124,0.36293,0.55937,0.26416,0.03001,0.61456,0.06205,0.00424,-0.00537,0.03581,0.01948,0.04031,0.02230,0.04004,0.01567,0.01267
0.02922,0.03075,0.68480,-0.00006,0.39566,0.41290,0.56723,0.02786,0.49457,0.36971,0.02268,0.03758,0.26429,0.03068,0.46514,0.32828,0.02504,0.25410,0.42085,0.63779,0.04993,0.63777,0.03335,0.02487,0.04873,0.04300,0.01515,0.05157,0.02803,-0.02982,0.00868,0.05964
-0.00199,0.02166,0.62898,0.04879,0.51473,0.58017,0.35690,0.05095,0.74572,0.51527,0.03641,0.03326,0.72211,0.09005,0.57334,0.27409,0.00366,0.74950,0.45236,0.74790,0.02829,0.55638,0.02212,0.04760,0.01876,0.01301,0.03357,0.03828,0.07417,0.01719,0.03019,0.04104
0.04535,0.05312,0.36937,0.01329,0.58126,0.37145,0.70418,0.02326,0.68158,0.36153,0.01553,0.00035,0.55669,0.04977,0.69926,0.62129,0.06960,0.75366,0.42517,0.38697,0.03673,0.69069,0.02491,0.02048,0.02354,0.02848,0.01236,0.02640,0.03747,0.00690,0.04055,0.02290
0.05700,0.01007,0.47407,-0.00908,0.51564,0.58560,0.41059,0.03865,0.56156,0.50406,0.04565,0.01171,0.50396,0.01721,0.60828,0.75457,0.03352,0.40225,0.69047,0.58717,0.03388,0.61408,0.01265,0.01648,0.01931,-0.00333,0.00896,0.06342,-0.03413,0.00704,0.00132,0.01638
0.01005,0.03368,0.43580,0.03957,0.73494,0.27156,0.44990,0.04972,0.56899,0.59871,0.02854,-0.01854,0.25735,0.02969,0.38642,0.39495,0.05053,0.61522,0.77972,0.65495,0.02851,0.42173,0.00244,0.05508,0.03887,0.05551,0.04065,0.03076,0.00269,0.01618,0.00322,0.01888
0.03690,0.05344,0.39228,0.03911,0.27807,0.49725,0.68141,0.06963,0.25555,0.31456,-0.01324,-0.00470,0.35168,0.04676,0.29956,0.26221,0.01713,0.76867,0.39654,0.74440,0.05565,0.54778,0.03490,0.02970,-0.00657,0.03423,0.04797,0.00842,0.02098,0.00377,0.04483,0.04554
0.05095,0.02013,0.58349,0.03273,0.28728,0.57804,0.35306,0.02778,0.66561,0.48511,0.05767,0.05003,0.48153,0.03724,0.35436,0.34462,0.04682,0.28075,0.45934,0.67560,0.01004,0.52014,0.02423,0.01751,0.01568,-0.00414,0.07540,0.02367,0.02488,-0.01450,0.02564,0.00234
0.01294,0.04584,0.68089,0.00593,0.31230,0.57459,0.47463,0.01871,0.38042,0.55326,0.03601,0.01953,0.51407,0.04690,0.53168,0.41497,0.03531,0.45531,0.67861,0.28263,0.03583,0.68458,-0.00253,0.05580,0.03742,0.04771,0.00709,0.01259,0.00604,0.00646,0.00454,0.01187
0.02120,0.04589,0.23123,0.08749,0.27714,0.49221,0.45637,0.01682,0.27218,0.67078,0.04522,0.07477,0.30203,0.01157,0.58295,0.35609,0.03446,0.45041,0.42784,0.45250,0.00648,0.34811,0.06213,0.00445,0.04022,0.01804,-0.00714,0.05144,0.00974,0.01946,0.01611,0.02893
0.01942,0.05306,0.46030,-0.00339,0.46234,0.57992,0.40328,0.02899,0.55398,0.58733,0.04032,0.00599,0.57226,0.04170,0.35050,0.36713,0.00594,0.65732,0.57045,0.54363,0.04155,0.25834,0.01311,0.02581,-0.01465,0.05633,0.05076,0.06923,0.02828,0.03334,0.07301,0.01460
