emg0,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,imu2_ax,imu2_ay,imu2_az,imu2_gx,imu2_gy,imu2_gz
0.00867,0.63378,2.57420,9.45047,0.07024,-0.25753,-0.03149,-2.20513,2.53137,9.21330,0.05558,0.69091,0.00851
0.04145,0.65466,2.59668,9.43867,0.07104,-0.23702,-0.02037,-2.22836,2.52668,9.20054,0.11086,0.66954,0.02031
-0.01138,0.66311,2.59631,9.46314,0.08126,-0.22994,0.03120,-2.24107,2.53856,9.21656,0.06868,0.68142,0.01112
0.03719,0.67186,2.57399,9.43202,0.11641,-0.25029,-0.00848,-2.24181,2.51952,9.20188,0.05923,0.63433,-0.02251
-0.00692,0.66354,2.59943,9.46347,0.04396,-0.23972,-0.00107,-2.23289,2.53727,9.21178,0.06601,0.65673,0.01899
0.02330,0.68297,2.59683,9.40484,0.08349,-0.25697,0.03905,-2.25918,2.54469,9.19947,0.09914,0.66551,-0.01639
0.03464,0.67094,2.59949,9.40590,0.05283,-0.21473,-0.00398,-2.25915,2.54580,9.22551,0.08018,0.66629,-0.00535
0.03831,0.67612,2.59725,9.43972,0.10982,-0.25344,-0.04353,-2.26827,2.53682,9.20994,0.06799,0.65285,-0.01522
0.02333,0.67800,2.59283,9.42568,0.08702,-0.22518,0.00769,-2.26029,2.54568,9.17909,0.12093,0.66167,0.02800
0.01968,0.66411,2.60500,9.44622,0.10909,-0.23953,-0.00230,-2.26760,2.52749,9.22183,0.09570,0.65960,0.02733
0.02169,0.66530,2.59936,9.41350,0.07600,-0.25382,-0.00902,-2.26790,2.52471,9.16638,0.05388,0.69311,0.00734
0.04931,0.67801,2.59148,9.41883,0.10418,-0.24593,0.02832,-2.27200,2.54324,9.14971,0.07958,0.66288,-0.04016
0.05530,0.68138,2.61742,9.42574,0.09259,-0.22145,-0.01510,-2.28669,2.53729,9.18271,0.05676,0.69301,-0.00038
0.07396,0.68195,2.60037,9.42726,0.07939,-0.24052,-0.03637,-2.30589,2.53426,9.19239,0.09420,0.65772,-0.01924
0.05509,0.66742,2.60265,9.42459,0.09896,-0.22771,0.00090,-2.28399,2.53056,9.17185,0.07747,0.64631,-0.00869
0.06539,0.70250,2.61011,9.40842,0.08498,-0.25238,0.02254,-2.32238,2.54279,9.14910,0.09337,0.62470,0.02121
0.02360,0.70640,2.60907,9.43279,0.08908,-0.26170,-0.00930,-2.29792,2.54229,9.17390,0.06559,0.62844,0.00641
0.07238,0.70186,2.60974,9.43399,0.10557,-0.23649,0.01779,-2.31363,2.51856,9.15374,0.07063,0.67798,-0.01632
0.06731,0.70405,2.59830,9.44092,0.08161,-0.24633,0.02224,-2.32288,2.53036,9.16901,0.07683,0.65650,0.02050
0.03342,0.68888,2.59618,9.43143,0.06418,-0.24994,0.01006,-2.32395,2.54089,9.16925,0.07926,0.61804,0.04731
0.01856,0.71532,2.61459,9.42488,0.07606,-0.23907,-0.00497,-2.35259,2.55104,9.15971,0.03234,0.64382,-0.00723
0.03408,0.70507,2.59987,9.43759,0.08907,-0.24447,-0.02104,-2.34982,2.53067,9.20073,0.10632,0.64253,-0.04221
0.05870,0.69623,2.60257,9.42711,0.08236,-0.24020,-0.01164,-2.34895,2.55915,9.14851,0.09354,0.62940,0.01478
0.01794,0.71161,2.61932,9.42875,0.09818,-0.22573,-0.01459,-2.37026,2.54854,9.14571,0.08823,0.63228,0.05694
0.07513,0.71547,2.61073,9.41431,0.08688,-0.27382,-0.01003,-2.36209,2.52703,9.16925,0.09671,0.66752,-0.01034
0.02397,0.71652,2.63903,9.39362,0.08994,-0.22912,-0.01966,-2.36052,2.53513,9.16262,0.08492,0.64876,0.02494
0.03738,0.72060,2.60984,9.42221,0.07965,-0.24084,0.02834,-2.38999,2.54665,9.18788,0.06851,0.62090,-0.00162
0.05967,0.72123,2.63569,9.41295,0.05357,-0.23273,0.00020,-2.39468,2.53960,9.21825,0.08582,0.60478,-0.01205
0.01491,0.72335,2.63115,9.47355,0.09131,-0.24404,-0.00392,-2.37882,2.52700,9.19166,0.09343,0.60597,-0.02239
0.04946,0.71232,2.61144,9.41975,0.08108,-0.23225,-0.01543,-2.37919,2.56642,9.16820,0.04881,0.60801,-0.00166
0.02703,0.72125,2.62789,9.39842,0.06546,-0.21930,0.02898,-2.41247,2.55545,9.16991,0.09504,0.60725,-0.02867
0.05386,0.73562,2.61427,9.40207,0.06319,-0.23533,0.02353,-2.41183,2.55179,9.19215,0.07581,0.60824,0.00607
0.04150,0.71587,2.62720,9.42640,0.09810,-0.20842,-0.01167,-2.41892,2.54476,9.17564,0.10009,0.60478,-0.00196
0.04583,0.72238,2.61623,9.42394,0.07812,-0.22294,-0.01772,-2.42004,2.54044,9.15801,0.06584,0.60473,-0.01093
0.02545,0.72573,2.63318,9.43066,0.11379,-0.20265,0.00907,-2.40611,2.56782,9.16806,0.10058,0.61257,-0.00251
0.01222,0.74562,2.62195,9.45915,0.05324,-0.24312,0.00230,-2.40003,2.55207,9.17675,0.05580,0.57500,-0.03404
0.03789,0.71780,2.63085,9.44138,0.05002,-0.19092,0.05336,-2.42768,2.53845,9.14912,0.07805,0.58277,-0.00907
0.04301,0.74700,2.62790,9.42927,0.08095,-0.22498,-0.00262,-2.43293,2.56772,9.15054,0.10531,0.60445,0.00048
0.02099,0.73811,2.63193,9.43801,0.11407,-0.27602,-0.01502,-2.44654,2.54990,9.18510,0.06418,0.61173,0.01599
0.06455,0.74510,2.62497,9.39574,0.06955,-0.23764,0.01356,-2.44578,2.52997,9.13723,0.09809,0.60067,-0.00777
0.02864,0.73192,2.62064,9.44283,0.07459,-0.20884,-0.00624,-2.45406,2.56531,9.15992,0.06198,0.62723,0.02035
0.02727,0.75908,2.61406,9.42515,0.05446,-0.22572,-0.00611,-2.46747,2.54533,9.16036,0.12796,0.61536,0.02163
0.02556,0.74192,2.62959,9.45293,0.04939,-0.21088,0.02586,-2.46287,2.54936,9.15715,0.09130,0.60818,0.00051
0.03325,0.75220,2.63540,9.43742,0.05209,-0.22339,0.00654,-2.48411,2.54619,9.14257,0.07199,0.59354,0.01461
0.03693,0.75581,2.63355,9.41767,0.09327,-0.20326,-0.06065,-2.47715,2.54774,9.14665,0.09453,0.57090,-0.01517
0.03911,0.75599,2.62747,9.40358,0.08166,-0.22182,-0.03350,-2.47216,2.54048,9.12389,0.08082,0.58352,-0.03214
0.03088,0.75373,2.62441,9.42978,0.08439,-0.22247,0.01138,-2.49725,2.55263,9.13520,0.09759,0.62283,0.01111
0.00905,0.76372,2.61793,9.42408,0.08191,-0.20678,0.00265,-2.49272,2.56097,9.12545,0.07922,0.57919,-0.00378
0.04756,0.77420,2.62995,9.39215,0.07503,-0.20140,-0.00440,-2.48918,2.55476,9.14278,0.04654,0.61281,-0.01638
0.05678,0.76246,2.63968,9.42698,0.10046,-0.21873,-0.03000,-2.49425,2.55615,9.14950,0.05991,0.59653,-0.00258
0.00917,0.77093,2.64843,9.44842,0.05653,-0.17943,-0.04036,-2.51402,2.56016,9.13771,0.06384,0.57991,-0.01922
0.02268,0.76290,2.63923,9.42054,0.09615,-0.23341,0.00663,-2.52318,2.54559,9.08466,0.06227,0.56359,0.02968
0.05033,0.76894,2.61837,9.38486,0.07576,-0.21995,-0.00060,-2.50953,2.56186,9.15022,0.13148,0.59473,-0.00933
0.05120,0.78438,2.61725,9.44581,0.10783,-0.24141,-0.03049,-2.53908,2.56221,9.15647,0.04647,0.54474,-0.02462
0.00579,0.77899,2.63348,9.43601,0.10876,-0.21928,0.03848,-2.53986,2.57044,9.10616,0.06175,0.58859,-0.01098
-0.00442,0.79020,2.63591,9.39428,0.08475,-0.21521,-0.03020,-2.55522,2.54231,9.15821,0.09972,0.56364,0.02705
0.03178,0.78147,2.62822,9.41895,0.10125,-0.23142,0.00205,-2.55162,2.55501,9.09717,0.06346,0.56843,0.01002
0.03994,0.79507,2.62574,9.41948,0.05904,-0.22338,-0.01037,-2.53786,2.57261,9.11838,0.10493,0.56872,-0.01508
0.06836,0.77009,2.63425,9.39978,0.03819,-0.19754,0.04367,-2.56242,2.55314,9.10365,0.06737,0.56008,0.01000
0.02324,0.79092,2.62815,9.40986,0.01718,-0.21246,-0.03136,-2.54532,2.54385,9.11660,0.05504,0.57210,0.04370
0.04224,0.78468,2.63067,9.44670,0.08547,-0.22907,-0.01919,-2.57025,2.53921,9.11674,0.09398,0.53734,0.00572
0.02129,0.80577,2.62941,9.41765,0.09446,-0.20209,-0.02804,-2.56512,2.54816,9.11128,0.09419,0.56277,0.02325
0.04816,0.80079,2.63623,9.43657,0.07862,-0.19564,0.02229,-2.56865,2.55130,9.07274,0.10280,0.54755,-0.00627
0.01528,0.78860,2.62984,9.40942,0.10941,-0.20749,-0.00596,-2.57552,2.54320,9.09940,0.08527,0.58872,-0.04027
-0.01496,0.81400,2.63564,9.48919,0.04223,-0.24100,0.00470,-2.58178,2.53877,9.11497,0.06933,0.58634,-0.00382
0.00025,0.80377,2.64044,9.38132,0.08949,-0.22292,-0.01197,-2.58550,2.55901,9.13535,0.08380,0.57406,0.00244
0.06644,0.80156,2.63803,9.40231,0.05184,-0.20985,0.00223,-2.59501,2.56748,9.11422,0.06219,0.54362,0.00042
0.01193,0.80684,2.65100,9.40877,0.07600,-0.17938,-0.00483,-2.59600,2.56642,9.12096,0.09790,0.58500,-0.02239
0.00432,0.81304,2.63399,9.44822,0.04995,-0.20308,0.00232,-2.59035,2.56028,9.10727,0.08030,0.54576,0.01973
0.00223,0.79846,2.63577,9.42153,0.12127,-0.19263,-0.03293,-2.62244,2.56504,9.13617,0.06224,0.57679,0.01588
0.04505,0.82074,2.63954,9.39763,0.10383,-0.20704,-0.01055,-2.62463,2.56353,9.11854,0.05280,0.55198,0.01943
0.06748,0.80628,2.65707,9.38228,0.08225,-0.16548,-0.03531,-2.61301,2.55686,9.11133,0.08978,0.54915,0.00628
0.02302,0.82931,2.65727,9.40132,0.02944,-0.17338,-0.02551,-2.61090,2.55049,9.11856,0.08331,0.55148,0.00554
0.05780,0.81945,2.65613,9.39478,0.07677,-0.18881,-0.03134,-2.62047,2.56300,9.12503,0.04847,0.55073,0.01300
0.02767,0.82604,2.65901,9.44176,0.08909,-0.23242,-0.00846,-2.64850,2.56789,9.08029,0.08301,0.57401,0.01298
0.04394,0.80392,2.64584,9.38711,0.04229,-0.22540,-0.01604,-2.65775,2.56932,9.09231,0.08244,0.51963,0.01197
0.06944,0.80273,2.65785,9.37065,0.06790,-0.18966,-0.02707,-2.67609,2.56124,9.12187,0.09321,0.54739,-0.07350
0.01500,0.80439,2.65477,9.39705,0.07918,-0.23340,-0.01555,-2.64902,2.57805,9.11250,0.06805,0.54839,0.02975
-0.00988,0.82252,2.66798,9.40076,0.06055,-0.20227,0.03134,-2.65276,2.56285,9.06784,0.05616,0.52324,-0.00757
0.03746,0.81648,2.64594,9.40097,0.05921,-0.19123,0.00367,-2.66786,2.55831,9.10280,0.05683,0.57597,-0.01250
0.03316,0.82815,2.63993,9.40245,0.06151,-0.17088,0.00280,-2.65459,2.58074,9.08688,0.06614,0.49809,0.03597
0.02981,0.82665,2.65986,9.39543,0.07732,-0.19231,0.03279,-2.66676,2.55081,9.05975,0.07882,0.53681,-0.02953
-0.00944,0.84319,2.64446,9.40984,0.05644,-0.22216,0.03780,-2.65721,2.56158,9.09647,0.06450,0.50311,0.00027
0.04770,0.82746,2.65996,9.46377,0.07727,-0.18067,-0.01446,-2.68460,2.57457,9.09345,0.04376,0.56411,-0.01867
0.02781,0.81419,2.66347,9.41224,0.05129,-0.17635,-0.02378,-2.69601,2.55842,9.07482,0.03799,0.52074,0.02170
0.01778,0.83354,2.64731,9.39372,0.05663,-0.17232,0.01884,-2.70220,2.55892,9.11134,0.05370,0.49380,0.01660
-0.00383,0.82591,2.66369,9.39773,0.05747,-0.23539,0.00856,-2.68599,2.55793,9.11109,0.06151,0.49781,-0.00089
0.01177,0.85651,2.65473,9.40414,0.09047,-0.17611,0.02226,-2.70980,2.56927,9.08679,0.08202,0.48945,0.02133
0.03011,0.83034,2.65090,9.42603,0.03491,-0.19313,0.06590,-2.70274,2.56988,9.09105,0.09750,0.51203,0.04254
0.01700,0.83790,2.66771,9.41874,0.09915,-0.20773,-0.00000,-2.71008,2.56770,9.07567,0.08142,0.53092,0.02317
0.02937,0.85546,2.66350,9.40993,0.06024,-0.17635,0.01511,-2.69744,2.56255,9.04833,0.09304,0.50926,0.00732
0.01105,0.84169,2.66351,9.42105,0.03443,-0.14635,-0.00665,-2.73148,2.57707,9.08862,0.10084,0.48843,0.00203
0.03724,0.86773,2.67009,9.40558,0.08294,-0.17613,0.02175,-2.70588,2.57098,9.06068,0.07474,0.50435,-0.04078
0.03089,0.87630,2.65898,9.40229,0.06688,-0.16528,-0.00466,-2.73280,2.55885,9.06755,0.08432,0.49222,0.00791
0.01039,0.86119,2.66824,9.40511,0.06727,-0.21667,0.00815,-2.74467,2.56663,9.03801,0.06867,0.51348,0.00449
0.02955,0.85789,2.65318,9.38808,0.07278,-0.16073,0.02317,-2.74269,2.57084,9.06643,0.07991,0.50678,-0.01117
0.04543,0.86479,2.65532,9.38886,0.09855,-0.20626,0.00537,-2.76059,2.55518,9.06709,0.06052,0.47330,-0.02921
-0.00274,0.85082,2.66156,9.42504,0.06719,-0.19245,0.03640,-2.75100,2.56802,9.02903,0.04960,0.48566,-0.00231
-0.01673,0.84224,2.65948,9.39638,0.08658,-0.18503,0.00050,-2.75535,2.57358,9.05793,0.08747,0.49510,0.03677
0.02930,0.84413,2.67077,9.40170,0.09512,-0.19284,-0.01137,-2.74796,2.57215,9.08770,0.04664,0.47269,0.00215
0.01935,0.85585,2.66398,9.43232,0.09736,-0.14872,0.04535,-2.75997,2.57406,9.06482,0.05134,0.52569,0.01922
0.00935,0.87127,2.66631,9.40572,0.07408,-0.19174,0.04218,-2.77399,2.54267,9.03695,0.09680,0.43847,0.04180
0.03389,0.85455,2.67355,9.42735,0.09475,-0.20160,-0.00023,-2.77333,2.56146,9.03915,0.08377,0.50296,-0.01966
0.03845,0.87320,2.67554,9.41284,0.09348,-0.16817,0.04181,-2.79099,2.58071,9.01902,0.11612,0.49064,0.04360
0.01172,0.86039,2.68827,9.36246,0.07683,-0.19093,0.00233,-2.78150,2.56931,9.03395,0.08567,0.47955,-0.01264
0.04928,0.86982,2.66164,9.40196,0.10000,-0.21006,-0.02333,-2.77930,2.57330,9.06961,0.09109,0.48527,-0.00892
0.04615,0.86436,2.66303,9.38828,0.04294,-0.17711,-0.01310,-2.78492,2.56106,9.01443,0.10064,0.51786,0.00682
0.02716,0.86552,2.66998,9.39382,0.06971,-0.14990,0.01375,-2.80044,2.56768,9.04003,0.04594,0.49561,0.02548
0.05135,0.86166,2.65413,9.39459,0.04464,-0.17888,0.01402,-2.80544,2.56075,9.02612,0.07362,0.47688,-0.00428
-0.00073,0.86996,2.68051,9.39538,0.05675,-0.21705,0.00433,-2.78600,2.57106,9.03407,0.09619,0.50596,-0.01070
0.02011,0.88422,2.67097,9.41063,0.10234,-0.19781,-0.00098,-2.81116,2.56104,9.07670,0.08481,0.48454,-0.00253
0.02475,0.88241,2.68319,9.40959,0.07120,-0.16638,0.00543,-2.81843,2.57101,9.06115,0.13426,0.50428,-0.02142
0.03085,0.88722,2.65081,9.39463,0.08312,-0.16646,-0.00897,-2.81991,2.56057,9.06045,0.10047,0.46122,0.00096
-0.00402,0.89444,2.68371,9.41759,0.08770,-0.15972,-0.00314,-2.83325,2.58731,9.04164,0.05500,0.45609,-0.01070
0.03801,0.88896,2.67181,9.39036,0.08648,-0.17329,-0.01888,-2.84577,2.58008,9.04200,0.11118,0.48422,0.02241
0.02338,0.87236,2.68372,9.38544,0.05900,-0.16850,-0.00036,-2.82541,2.55333,9.04812,0.07121,0.51842,-0.01789
0.02416,0.89417,2.66741,9.40701,0.05499,-0.16284,-0.04529,-2.82447,2.58125,9.04999,0.07957,0.45740,0.00362
0.05137,0.90484,2.66976,9.42064,0.09923,-0.17137,-0.01305,-2.82655,2.56000,9.06386,0.07053,0.48858,-0.00588
0.02649,0.89235,2.68737,9.39070,0.08519,-0.18100,-0.00871,-2.84633,2.57380,9.01520,0.06827,0.45955,0.01328
0.05057,0.88965,2.68606,9.38550,0.06003,-0.12722,0.00108,-2.86015,2.57191,9.03031,0.07855,0.48548,0.00010
0.03727,0.90416,2.67079,9.40650,0.08099,-0.14775,0.02058,-2.85357,2.57139,9.05077,0.08888,0.45261,0.00331
0.03078,0.89803,2.68535,9.41688,0.07739,-0.18766,0.00821,-2.86789,2.56814,9.08114,0.06376,0.43600,0.01505
0.03606,0.89257,2.68372,9.40751,0.08190,-0.21352,-0.05260,-2.85439,2.59189,9.05034,0.07185,0.45679,-0.01477
0.04251,0.90103,2.68078,9.39259,0.08358,-0.14013,0.03306,-2.86825,2.56948,9.01552,0.06545,0.45978,-0.03069
0.05476,0.90757,2.67202,9.39287,0.06570,-0.17794,-0.01410,-2.87725,2.57884,9.03312,0.04512,0.41187,-0.01766
0.04404,0.90529,2.68784,9.38043,0.07975,-0.15367,0.02535,-2.87481,2.56662,9.03805,0.06584,0.45061,-0.02501
0.01134,0.91013,2.68201,9.38573,0.08211,-0.19620,-0.00596,-2.88785,2.58251,9.00610,0.07220,0.45191,-0.03826
0.08033,0.89213,2.68654,9.39238,0.09544,-0.17361,0.01697,-2.88859,2.57367,8.96913,0.07928,0.48682,-0.04713
0.03654,0.91951,2.68850,9.35955,0.11543,-0.14681,0.01086,-2.89673,2.57166,9.03082,0.04482,0.47807,0.02328
0.05215,0.93124,2.66784,9.36949,0.09715,-0.18242,-0.01511,-2.88605,2.57688,8.99885,0.04336,0.43830,-0.01978
0.05441,0.90868,2.67513,9.38116,0.05770,-0.18199,0.02451,-2.88996,2.57808,9.01420,0.05593,0.45382,0.01896
0.00833,0.93421,2.69236,9.40988,0.07376,-0.14933,0.00517,-2.88763,2.56036,8.98416,0.09369,0.46453,-0.02987
0.07268,0.91884,2.68726,9.37277,0.04991,-0.14139,0.01646,-2.91715,2.56680,9.04968,0.06506,0.47931,-0.03635
0.00064,0.92737,2.68235,9.38149,0.09145,-0.16236,0.00457,-2.91950,2.57078,8.97987,0.06382,0.48708,0.00725
0.01327,0.94750,2.67960,9.37782,0.07177,-0.17416,0.03437,-2.91715,2.59292,9.00433,0.08508,0.46147,-0.02198
0.03801,0.94517,2.67763,9.38708,0.06606,-0.20533,0.02314,-2.91764,2.57846,9.00870,0.09643,0.45564,0.02188
0.01873,0.91604,2.68327,9.42279,0.03060,-0.20198,-0.05379,-2.93470,2.58294,8.98825,0.04639,0.41340,0.05646
0.04453,0.90800,2.68690,9.39063,0.06340,-0.18081,0.01338,-2.93920,2.58728,9.00219,0.06390,0.43521,0.00371
0.00036,0.92751,2.68149,9.36967,0.04530,-0.15917,-0.02941,-2.90175,2.57923,8.98596,0.09089,0.48311,0.01053
0.04824,0.94332,2.69071,9.38153,0.10295,-0.17886,-0.02270,-2.93081,2.58315,9.01304,0.05285,0.44268,-0.03733
0.07607,0.94468,2.68644,9.38220,0.07833,-0.16948,-0.00112,-2.95146,2.56562,8.99525,0.06423,0.43165,-0.01937
-0.00422,0.93821,2.68590,9.36607,0.08687,-0.20219,0.01997,-2.92969,2.58022,8.99929,0.07399,0.41262,0.01568
0.00588,0.93814,2.68141,9.35951,0.05900,-0.15465,0.02178,-2.95416,2.58065,8.96430,0.07899,0.42629,0.01472
0.01860,0.94673,2.69035,9.38540,0.10142,-0.17238,-0.00571,-2.92307,2.57378,8.99528,0.03567,0.45905,-0.00971
0.01573,0.94817,2.69615,9.38418,0.09723,-0.17090,0.01276,-2.95628,2.59363,8.97665,0.09022,0.39799,-0.04102
0.00780,0.94338,2.70512,9.40683,0.05618,-0.14937,-0.00042,-2.96413,2.58126,8.99613,0.05418,0.42174,0.00580
0.02268,0.93869,2.69744,9.36448,0.06377,-0.14117,-0.02067,-2.96872,2.59107,9.00283,0.09085,0.45881,-0.01103
0.03280,0.94184,2.70807,9.39894,0.01882,-0.14865,-0.00830,-2.96427,2.56112,8.98298,0.06396,0.41110,-0.00725
0.02221,0.94695,2.69856,9.38241,0.09609,-0.13397,0.00043,-2.97215,2.58615,8.99906,0.07727,0.41832,-0.02392
0.02264,0.96100,2.70449,9.38126,0.03745,-0.15643,-0.02628,-2.97468,2.57910,8.96480,0.04280,0.44818,-0.00747
0.00613,0.94066,2.69886,9.38073,0.04391,-0.14419,0.00572,-2.96517,2.58840,8.97581,0.05910,0.45428,0.01264
0.03761,0.93626,2.70597,9.38693,0.06233,-0.16853,-0.01686,-2.97661,2.57807,8.96039,0.10818,0.44150,0.02462
0.04211,0.96452,2.69168,9.33243,0.05543,-0.18325,0.00933,-2.99945,2.59650,8.99109,0.07461,0.40937,-0.00143
0.03196,0.97365,2.70786,9.39858,0.06084,-0.17560,0.00839,-2.99150,2.58096,8.94564,0.08546,0.42116,-0.00278
0.02619,0.95395,2.69590,9.38281,0.05105,-0.16784,0.02135,-2.97831,2.57417,9.01464,0.06615,0.38757,0.00745
0.03878,0.95232,2.71275,9.40892,0.07453,-0.13513,0.01277,-2.99472,2.56908,8.98303,0.07762,0.41703,-0.00024
0.02038,0.96202,2.68104,9.35354,0.09175,-0.15900,0.01349,-3.00119,2.58258,8.94465,0.02528,0.41770,-0.05308
0.01803,0.94979,2.70994,9.39102,0.08279,-0.12387,-0.01204,-3.01484,2.58680,8.95742,0.09371,0.43524,0.01125
0.02306,0.95785,2.67743,9.38706,0.06003,-0.14698,0.00973,-3.01744,2.59175,9.00382,0.07588,0.42084,-0.01663
0.00425,0.97192,2.70216,9.34412,0.08502,-0.15650,-0.00649,-3.01736,2.58525,8.97596,0.05343,0.44392,-0.02339
0.05032,0.96614,2.68146,9.44246,0.05160,-0.15650,-0.00120,-3.02460,2.59339,8.95195,0.05310,0.42039,-0.00991
0.01765,0.96569,2.69416,9.39891,0.11810,-0.19065,0.00277,-3.01137,2.59409,8.96227,0.04013,0.41082,0.03162
0.04498,0.97752,2.69454,9.38323,0.05015,-0.14758,-0.02550,-3.00447,2.59005,8.96234,0.04404,0.44726,-0.00952
0.04159,0.96836,2.69276,9.35713,0.08641,-0.13368,0.02994,-3.02785,2.59255,8.96677,0.08096,0.39711,0.02901
0.03727,0.95402,2.71494,9.36954,0.08095,-0.17598,-0.01550,-3.02900,2.58461,8.94463,0.08129,0.38733,0.01613
0.04071,0.95601,2.70866,9.38977,0.07270,-0.13892,0.02006,-3.03441,2.58066,8.93878,0.09153,0.37972,0.01353
0.02238,0.97276,2.69860,9.38002,0.04804,-0.12604,0.01414,-3.03304,2.56745,8.97293,0.06497,0.44244,0.01162
0.05994,0.98638,2.70935,9.40353,0.04700,-0.19208,0.00102,-3.05104,2.58482,8.94999,0.06194,0.42238,0.01019
0.04460,0.97978,2.71377,9.39660,0.09068,-0.15040,-0.00670,-3.04048,2.58732,8.91436,0.08128,0.41770,0.02583
0.01041,0.97005,2.69578,9.34863,0.03703,-0.16393,0.00151,-3.04345,2.59110,8.97269,0.04510,0.42195,-0.02048
0.03463,0.99134,2.69890,9.37267,0.09801,-0.14545,-0.01561,-3.04436,2.57939,8.99514,0.05751,0.41633,-0.01632
0.04464,0.98435,2.70700,9.40243,0.08805,-0.15002,-0.01633,-3.06385,2.59281,8.94604,0.08738,0.40792,0.00389
0.05352,0.96517,2.71845,9.38098,0.07205,-0.15075,-0.04430,-3.05976,2.59330,8.96438,0.07953,0.37847,-0.01453
0.00815,0.98694,2.69432,9.36782,0.06072,-0.16141,-0.00727,-3.06560,2.57523,8.96340,0.09669,0.45113,0.03702
0.00788,0.98426,2.70662,9.33060,0.06532,-0.14339,0.01070,-3.08612,2.61512,8.93369,0.08062,0.42254,0.00452
0.06845,0.97751,2.72666,9.38452,0.07854,-0.13912,0.01543,-3.06903,2.59365,8.94377,0.08042,0.39416,-0.01477
0.03159,0.98061,2.69945,9.38159,0.09590,-0.12224,-0.01737,-3.08129,2.59479,8.97417,0.04845,0.38439,-0.00848
0.02481,0.99059,2.72995,9.35712,0.03042,-0.15930,0.02993,-3.09347,2.59167,8.97040,0.01717,0.39045,-0.01853
0.05790,0.99556,2.70014,9.35696,0.09350,-0.17596,-0.01579,-3.09007,2.59836,8.93932,0.06192,0.38781,-0.01216
0.02513,0.99324,2.71271,9.34469,0.08765,-0.14447,-0.03789,-3.09498,2.59861,8.95342,0.07397,0.36885,-0.00898
0.05243,0.99041,2.69771,9.38823,0.08890,-0.14785,0.01505,-3.10082,2.59988,8.94695,0.06044,0.37680,-0.01494
0.03076,0.98565,2.73637,9.35667,0.07689,-0.14556,0.01260,-3.10844,2.57718,8.96805,0.05685,0.37467,-0.02507
0.01202,1.01188,2.72159,9.35180,0.08864,-0.13774,0.01529,-3.08895,2.59422,8.92283,0.07587,0.38431,-0.00364
0.02019,0.99456,2.72407,9.37891,0.04555,-0.13149,0.00022,-3.09147,2.58790,8.97720,0.07408,0.37115,0.01006
0.04576,0.99098,2.73400,9.37210,0.05331,-0.15055,0.00408,-3.09716,2.58954,8.96534,0.07491,0.41173,-0.02095
0.02173,1.00194,2.72906,9.35284,0.06784,-0.13448,-0.01402,-3.11483,2.59608,8.91926,0.06483,0.42758,-0.03100
-0.00283,0.99854,2.69343,9.37247,0.05118,-0.13151,-0.00065,-3.10623,2.58281,8.92117,0.05561,0.37571,-0.00216
0.01438,0.99652,2.71570,9.39566,0.03579,-0.17193,0.05542,-3.10967,2.58996,8.91165,0.06891,0.38409,0.00496
0.02136,1.03136,2.71854,9.36936,0.06339,-0.16481,0.01799,-3.11537,2.58944,8.93089,0.04090,0.37413,-0.02845
0.01547,1.01007,2.74398,9.38949,0.06006,-0.16336,-0.00968,-3.13777,2.58930,8.89522,0.07439,0.37297,0.02545
0.02622,1.00527,2.70966,9.38615,0.06903,-0.13696,0.00509,-3.10803,2.59642,8.92448,0.05107,0.39613,0.00338
0.04249,1.01835,2.70936,9.36806,0.05543,-0.12322,0.02113,-3.12929,2.60102,8.92468,0.07088,0.38341,-0.01824
0.01458,0.99980,2.72823,9.39400,0.08524,-0.12028,-0.00948,-3.13526,2.58869,8.93172,0.03883,0.41449,0.03416
0.04629,1.01929,2.72876,9.39906,0.07197,-0.15312,0.00024,-3.15113,2.59207,8.93138,0.09440,0.39874,0.00282
0.02198,1.00934,2.71082,9.38768,0.05709,-0.11765,0.02142,-3.15252,2.59277,8.93473,0.06818,0.35709,0.00662
0.00573,1.00766,2.72896,9.33933,0.06176,-0.13580,-0.03168,-3.14597,2.60616,8.92932,0.05821,0.36299,0.00143
0.00765,1.03036,2.72666,9.39296,0.05057,-0.15392,-0.02163,-3.14387,2.57446,8.91448,0.05799,0.37669,-0.03772
0.06472,1.01939,2.72158,9.36029,0.08295,-0.17305,-0.02992,-3.14642,2.60653,8.91985,0.04245,0.33723,-0.01503
0.00957,1.03164,2.71447,9.35530,0.08567,-0.11538,-0.01586,-3.15209,2.58602,8.93081,0.09197,0.37385,-0.01024
0.01376,1.01090,2.70928,9.36228,0.03487,-0.16576,0.02268,-3.17586,2.57412,8.90593,0.06998,0.36964,0.00258
0.01119,1.01771,2.71457,9.37382,0.05071,-0.13959,-0.02321,-3.17341,2.59411,8.90559,0.04360,0.36371,-0.00015
0.01120,1.01758,2.73725,9.36227,0.06980,-0.16444,0.02669,-3.15706,2.59909,8.90723,0.06710,0.30249,-0.01203
0.03540,1.01558,2.71071,9.33952,0.08701,-0.14581,0.00778,-3.15188,2.60366,8.93764,0.04894,0.39640,-0.00666
0.00711,1.03831,2.71006,9.39149,0.02522,-0.15152,0.02000,-3.17468,2.59793,8.91869,0.08692,0.35780,0.01479
